doctor_id,hospital_id,doctor_name,speciality,experience_years,rating,doctor_fees
13699,2740,Dr. Priya Amin,General Medicine,32,4.4,1150
13700,2740,Dr. Kavita Sharma,Oncology,7,3.6,300
13701,2741,Dr. Ranjana Prajapati,Neurology,36,4.6,1550
13702,2741,Dr. Usha Patel,Cardiology,35,4.7,1500
13703,2741,Dr. Pallavi Bhatt,Urology,2,3.7,200
13704,2741,Dr. Neha Kothari,ENT,16,4.4,750
13705,2741,Dr. Deepak Pandya,Nephrology,3,3.1,200
13706,2742,Dr. Karthik Thakur,Gynaecology,4,3.9,250
13707,2742,Dr. Rupal Patil,General Medicine,4,3.1,200
13708,2742,Dr. Richa Dubey,Gynaecology,14,4.5,800
13709,2742,Dr. Rajesh Sharma,Neurology,6,3.7,250
13710,2742,Dr. Pankaj Reddy,Cardiology,22,4.9,1000
13711,2743,Dr. Alok Gandhi,Orthopedics,29,4.7,1150
13712,2743,Dr. Sanjay Naidu,Urology,6,3.9,300
13713,2743,Dr. Sonal Choudhary,Pulmonology,2,3.3,200
13714,2743,Dr. Neha Pandya,Orthopedics,3,3.9,200
13715,2743,Dr. Nitin Kothari,Pediatrics,18,4.6,950
13716,2744,Dr. Siddharth Jadhav,ENT,6,4.2,400
13717,2744,Dr. Aditya Sharma,Dermatology,12,4.2,600
13718,2744,Dr. Neha Pandya,Gynaecology,9,3.8,400
13719,2744,Dr. Nidhi Mehta,Cardiology,17,4.4,800
13720,2744,Dr. Nikhil Panchal,Pediatrics,1,3.4,200
13721,2745,Dr. Mansi Dubey,Ophthalmology,8,4.4,500
13722,2745,Dr. Rajesh Yadav,Orthopedics,31,4.3,1200
13723,2745,Dr. Pooja Joshi,Oncology,2,3.7,200
13724,2745,Dr. Rajesh Soni,General Medicine,13,4.3,550
13725,2745,Dr. Archana More,Urology,1,3.7,200
13726,2746,Dr. Rakesh Swamy,Orthopedics,3,3.1,200
13727,2746,Dr. Meera Menon,Cardiology,9,3.8,400
13728,2746,Dr. Sanjay Desai,Urology,17,4.3,750
13729,2746,Dr. Kunal Kumar,Gynaecology,8,4,400
13730,2746,Dr. Anita Menon,Oncology,4,3.8,250
13731,2747,Dr. Meera Joshi,Gastroenterology,5,4.4,350
13732,2747,Dr. Rohan Amin,General Medicine,6,4,400
13733,2747,Dr. Sonal Parikh,Cardiology,15,4.5,750
13734,2747,Dr. Deepak Tripathi,Gynaecology,3,3.4,200
13735,2747,Dr. Usha Yadav,Psychiatry,4,3.8,250
13736,2748,Dr. Alok Verma,Nephrology,8,4.1,400
13737,2748,Dr. Anil Iyer,Gastroenterology,1,3,200
13738,2748,Dr. Ranjana Mishra,Oncology,18,4.8,850
13739,2748,Dr. Varun Pandya,Gynaecology,29,4.4,1350
13740,2748,Dr. Vikram Goud,Cardiology,13,4.3,600
13741,2749,Dr. Ashok Shah,Ophthalmology,3,3.5,200
13742,2749,Dr. Mohit Sharma,General Medicine,11,4.6,600
13743,2749,Dr. Neha Kapadia,Gynaecology,12,4.5,700
13744,2749,Dr. Varun Kulkarni,Ophthalmology,19,4.8,850
13745,2749,Dr. Harsh Pawar,Orthopedics,19,4.3,900
13746,2750,Dr. Ashok Singh,Dermatology,9,3.5,400
13747,2750,Dr. Sneha Dubey,Ophthalmology,36,4.4,1400
13748,2750,Dr. Anjali Iyer,Gastroenterology,5,4.3,350
13749,2750,Dr. Karthik Patil,General Medicine,1,3.2,200
13750,2750,Dr. Tarun Barve,ENT,5,4.4,350
13751,2751,Dr. Nikhil Sharma,Oncology,2,3.6,200
13752,2751,Dr. Vidya Reddy,Oncology,9,4.4,800
13753,2751,Dr. Kunal Choudhary,Orthopedics,17,4.6,1250
13754,2751,Dr. Mohit Menon,Oncology,8,4.1,700
13755,2751,Dr. Ranjana Bhatt,Cardiology,10,4.8,850
13756,2752,Dr. Priya Reddy,Ophthalmology,9,4.1,500
13757,2752,Dr. Karthik Dave,Gastroenterology,6,3.5,300
13758,2752,Dr. Neha Patil,Dermatology,3,3.1,200
13759,2752,Dr. Nikhil More,Neurology,4,4,300
13760,2752,Dr. Harsh Kothari,General Medicine,31,4.8,1350
13761,2753,Dr. Kunal Kulkarni,Pediatrics,25,4.3,950
13762,2753,Dr. Vidya Yadav,Gynaecology,10,4.1,500
13763,2753,Dr. Neha Bhatt,Psychiatry,3,3.9,250
13764,2753,Dr. Ranjana Naik,Neurology,5,4.2,300
13765,2753,Dr. Amit Mishra,General Medicine,6,4.1,400
13766,2754,Dr. Siddharth Gandhi,Pediatrics,7,4.4,500
13767,2754,Dr. Nidhi Mishra,Gynaecology,3,3.7,200
13768,2754,Dr. Pooja Menon,Ophthalmology,16,4.5,900
13769,2754,Dr. Tarun Barve,Urology,19,4.6,850
13770,2754,Dr. Sunita Majumdar,Gastroenterology,19,4.6,850
13771,2755,Dr. Rakesh Trivedi,Ophthalmology,29,4.7,1200
13772,2755,Dr. Sameer Kapadia,General Medicine,1,3.7,200
13773,2755,Dr. Foram Dubey,Pediatrics,9,4.3,550
13774,2755,Dr. Nitin Kulkarni,Cardiology,40,4.8,1850
13775,2755,Dr. Rahul Kapadia,Nephrology,7,4.1,450
13776,2756,Dr. Gaurav Ranade,General Medicine,16,4.3,1050
13777,2756,Dr. Rajesh Shukla,Nephrology,6,4.4,600
13778,2756,Dr. Tarun Yadav,Cardiology,17,4.6,1100
13779,2756,Dr. Kavita Verma,Pulmonology,7,3.6,450
13780,2756,Dr. Rajesh Bhatt,Pediatrics,2,3.7,250
13781,2757,Dr. Shilpa Panchal,Gastroenterology,19,4.4,950
13782,2757,Dr. Mohit Amin,Ophthalmology,36,5,1600
13783,2757,Dr. Arjun Thakkar,Gastroenterology,7,3.5,350
13784,2757,Dr. Richa Joshi,General Medicine,24,4.3,1100
13785,2757,Dr. Neha Desai,Pediatrics,34,4.5,1450
13786,2758,Dr. Sunil Shah,Dermatology,13,4.6,600
13787,2758,Dr. Anjali Yadav,Nephrology,2,3.7,200
13788,2758,Dr. Rahul Tripathi,Orthopedics,31,4.9,1350
13789,2758,Dr. Sneha Amin,Orthopedics,6,4.4,350
13790,2758,Dr. Nikhil Soni,Nephrology,2,3.7,200
13791,2759,Dr. Richa Ranade,Gastroenterology,18,4.7,950
13792,2759,Dr. Foram Goud,Orthopedics,17,4.2,650
13793,2759,Dr. Sunita Vora,Orthopedics,9,4.3,550
13794,2759,Dr. Divya Raval,Psychiatry,11,4.3,500
13795,2759,Dr. Kavita Bhatt,Orthopedics,7,3.9,400
13796,2760,Dr. Priya Thakur,Neurology,4,3.2,200
13797,2760,Dr. Ritu Gupta,Cardiology,1,3.5,200
13798,2760,Dr. Swati Barve,Ophthalmology,8,3.6,350
13799,2760,Dr. Nikhil Rao,Psychiatry,2,3.5,200
13800,2760,Dr. Nikhil Naidu,General Medicine,17,4.3,700
13801,2761,Dr. Rohan Shah,General Medicine,17,4.6,750
13802,2761,Dr. Mohit Modi,Psychiatry,2,3.2,200
13803,2761,Dr. Rohan Gandhi,Pediatrics,29,4.6,1150
13804,2761,Dr. Mansi Menon,Nephrology,4,3.7,250
13805,2761,Dr. Aarti Soni,Gynaecology,13,4.7,700
13806,2762,Dr. Alok Reddy,Orthopedics,14,4.6,650
13807,2762,Dr. Aarti Soni,Oncology,4,3.8,250
13808,2762,Dr. Vikram Phadke,Gynaecology,8,3.8,400
13809,2762,Dr. Siddharth Nair,Urology,4,3.3,200
13810,2762,Dr. Nidhi Kothari,Oncology,6,3.6,300
13811,2763,Dr. Sanjay Soni,Psychiatry,36,4.5,2150
13812,2763,Dr. Sanjay Rao,Pulmonology,16,4.4,1150
13813,2763,Dr. Tejal Rao,Urology,13,4.4,950
13814,2763,Dr. Tarun Patil,Orthopedics,4,4,450
13815,2763,Dr. Sunil Mehta,Dermatology,3,3.2,200
13816,2764,Dr. Sanjay Kapadia,Nephrology,5,3.6,250
13817,2764,Dr. Priya Jadhav,ENT,10,4.7,650
13818,2764,Dr. Kavita Parikh,Pediatrics,14,4,550
13819,2764,Dr. Amit Dave,Pediatrics,9,4.3,500
13820,2764,Dr. Kavita Rao,Psychiatry,4,3.4,200
13821,2765,Dr. Sameer Venkat,Neurology,1,3.2,200
13822,2765,Dr. Rajesh Majumdar,Orthopedics,4,3.3,200
13823,2765,Dr. Arjun Majumdar,Nephrology,16,4,700
13824,2765,Dr. Aarti Menon,Cardiology,18,4.2,700
13825,2765,Dr. Rupal Tripathi,Psychiatry,10,4.5,500
13826,2766,Dr. Deepak Prajapati,Orthopedics,17,4.1,1000
13827,2766,Dr. Amit Panchal,Psychiatry,7,3.9,500
13828,2766,Dr. Sneha Trivedi,Nephrology,9,4.1,650
13829,2766,Dr. Manish Kapadia,Dermatology,5,4.5,500
13830,2766,Dr. Vidya Krishnan,ENT,1,3.8,200
13831,2767,Dr. Tejal Gupta,Dermatology,3,4,200
13832,2767,Dr. Varun Soni,Ophthalmology,1,3.3,200
13833,2767,Dr. Rakesh Gupta,Psychiatry,28,4.6,1250
13834,2767,Dr. Siddharth Murthy,General Medicine,12,4.4,700
13835,2767,Dr. Ritu Kumar,Cardiology,7,3.6,350
13836,2768,Dr. Neha Amin,Pediatrics,2,3.1,200
13837,2768,Dr. Mohit Dubey,Gynaecology,10,4.6,550
13838,2768,Dr. Rupal Rao,Oncology,4,3.5,200
13839,2768,Dr. Aditya Gupta,Cardiology,11,4.6,550
13840,2768,Dr. Priya Shah,Gynaecology,5,4.2,300
13841,2769,Dr. Pallavi Reddy,Oncology,40,4.3,2200
13842,2769,Dr. Neha Thakur,Urology,3,3.4,200
13843,2769,Dr. Arjun Kothari,Orthopedics,8,3.6,500
13844,2769,Dr. Meera Jadhav,General Medicine,34,4.5,2050
13845,2769,Dr. Sonal Verma,General Medicine,2,3.7,200
13846,2770,Dr. Ranjana Swamy,Urology,2,3.6,200
13847,2770,Dr. Tejal Pandya,Gynaecology,1,4,200
13848,2770,Dr. Sonal Shinde,Gynaecology,1,3.4,200
13849,2770,Dr. Pallavi Rao,Gynaecology,35,4.7,1650
13850,2770,Dr. Usha Majumdar,Urology,27,4.3,1250
13851,2771,Dr. Rakesh Murthy,Nephrology,9,4.1,400
13852,2771,Dr. Archana Desai,Gastroenterology,21,4.5,950
13853,2771,Dr. Arjun Verma,Orthopedics,2,3.1,200
13854,2771,Dr. Sameer Joshi,Gastroenterology,19,4.2,900
13855,2771,Dr. Ashok Raval,Gastroenterology,19,4.5,750
13856,2772,Dr. Meera Thakkar,Ophthalmology,9,4.3,500
13857,2772,Dr. Manish Gandhi,Nephrology,9,4,400
13858,2772,Dr. Vidya Reddy,Pulmonology,30,4.8,1400
13859,2772,Dr. Deepak Goud,General Medicine,13,4.5,650
13860,2772,Dr. Foram Thakur,Nephrology,2,3.8,200
13861,2773,Dr. Sunita Murthy,Orthopedics,5,4.2,600
13862,2773,Dr. Rakesh Desai,Psychiatry,2,3.8,350
13863,2773,Dr. Rakesh Phadke,General Medicine,3,3.3,250
13864,2773,Dr. Sunita Modi,Neurology,9,4,900
13865,2773,Dr. Vidya Deshpande,Dermatology,20,4.7,1900
13866,2774,Dr. Nitin Kulkarni,Cardiology,15,4.4,750
13867,2774,Dr. Vikram More,Orthopedics,4,3.4,200
13868,2774,Dr. Sunil Rao,Gynaecology,9,4.2,550
13869,2774,Dr. Madhuri Nair,Pediatrics,18,4.7,750
13870,2774,Dr. Vikram Vora,Dermatology,3,3.8,200
13871,2775,Dr. Nikhil Menon,Ophthalmology,15,4.2,650
13872,2775,Dr. Anil Sharma,Cardiology,10,4.1,550
13873,2775,Dr. Deepak Soni,ENT,15,4.2,700
13874,2775,Dr. Varun Barve,Pediatrics,8,4.3,450
13875,2775,Dr. Aarti Murthy,Ophthalmology,1,3.3,200
13876,2776,Dr. Tarun Pandey,Oncology,6,4,300
13877,2776,Dr. Nitin Patel,Orthopedics,7,4.3,400
13878,2776,Dr. Karthik Reddy,Pediatrics,4,3.3,200
13879,2776,Dr. Arjun Ranade,Dermatology,9,4,400
13880,2776,Dr. Tejal Joshi,Cardiology,4,3.1,200
13881,2777,Dr. Neha Thakur,Cardiology,5,4.3,350
13882,2777,Dr. Aditya Jadhav,Ophthalmology,16,4.7,800
13883,2777,Dr. Sanjay Rao,Dermatology,3,3.5,200
13884,2777,Dr. Ashok Pandey,Urology,11,4.6,600
13885,2777,Dr. Ranjana Pawar,Neurology,19,4.6,1000
13886,2778,Dr. Harsh Thakur,Pediatrics,11,4.2,600
13887,2778,Dr. Sunita Thakur,Gynaecology,7,3.9,400
13888,2778,Dr. Siddharth Murthy,Gynaecology,10,4.4,600
13889,2778,Dr. Pooja Shukla,Cardiology,15,4.5,700
13890,2778,Dr. Anita Raval,General Medicine,5,3.8,300
13891,2779,Dr. Harsh Parikh,General Medicine,4,4,450
13892,2779,Dr. Vidya Iyer,General Medicine,5,3.8,450
13893,2779,Dr. Karthik Choudhary,Pediatrics,19,4.4,1100
13894,2779,Dr. Sneha Rao,Orthopedics,8,3.5,450
13895,2779,Dr. Sonal Reddy,Neurology,38,5,2200
13896,2780,Dr. Alok Majumdar,Gynaecology,16,4.3,650
13897,2780,Dr. Madhuri Shinde,Ophthalmology,7,3.7,400
13898,2780,Dr. Tarun Swamy,Gastroenterology,2,3.6,200
13899,2780,Dr. Sneha Menon,Gastroenterology,19,4.5,1000
13900,2780,Dr. Harsh Rao,Pulmonology,5,4.4,400
13901,2781,Dr. Mansi Vora,Dermatology,5,4.3,400
13902,2781,Dr. Varun Majumdar,Gynaecology,16,4.8,900
13903,2781,Dr. Meera Phadke,Cardiology,32,4.6,1200
13904,2781,Dr. Tarun Dubey,Pulmonology,13,4.2,650
13905,2781,Dr. Rohan More,Oncology,9,3.9,400
13906,2782,Dr. Priya Joshi,Orthopedics,4,3.2,200
13907,2782,Dr. Suresh Raval,Orthopedics,19,4,800
13908,2782,Dr. Aarti Mishra,Oncology,4,3.7,200
13909,2782,Dr. Nikhil Krishnan,Nephrology,14,4.2,650
13910,2782,Dr. Tejal Vora,Psychiatry,1,3.6,200
13911,2783,Dr. Foram Patil,Ophthalmology,37,4.7,1650
13912,2783,Dr. Vidya Choudhary,Oncology,1,3.5,200
13913,2783,Dr. Tarun Reddy,Cardiology,3,3.9,200
13914,2783,Dr. Mohit Kapadia,Gynaecology,15,4.7,700
13915,2783,Dr. Anjali Naik,Cardiology,1,3.2,200
13916,2784,Dr. Kavita Venkat,Ophthalmology,13,4.1,550
13917,2784,Dr. Sanjay Modi,Dermatology,8,3.6,400
13918,2784,Dr. Mohit Mishra,Orthopedics,5,3.9,300
13919,2784,Dr. Deepak Majumdar,General Medicine,16,4.2,650
13920,2784,Dr. Nikhil Pandya,Psychiatry,7,3.9,400
13921,2785,Dr. Pankaj Barve,Cardiology,19,4.2,1250
13922,2785,Dr. Rakesh Deshpande,Ophthalmology,14,4.6,1000
13923,2785,Dr. Aditya Krishnan,Orthopedics,12,4.7,850
13924,2785,Dr. Nikhil Phadke,Oncology,17,4,1150
13925,2785,Dr. Neha Goud,General Medicine,16,4.1,1050
13926,2786,Dr. Sanjay Raval,Cardiology,7,4.2,400
13927,2786,Dr. Sonal Deshpande,Oncology,28,4.8,1300
13928,2786,Dr. Sunita Majumdar,Neurology,9,4,500
13929,2786,Dr. Ashok Ranade,ENT,24,4.4,1050
13930,2786,Dr. Divya Shah,Urology,1,3.8,200
13931,2787,Dr. Mansi Reddy,General Medicine,23,4.4,1550
13932,2787,Dr. Archana Venkat,Orthopedics,2,3.2,200
13933,2787,Dr. Ashok Reddy,Pediatrics,3,4,350
13934,2787,Dr. Varun Rao,Pulmonology,19,4.2,1100
13935,2787,Dr. Sunita Joshi,ENT,7,3.6,450
13936,2788,Dr. Archana Mishra,Orthopedics,7,3.7,500
13937,2788,Dr. Aditya Kothari,Neurology,1,3.5,200
13938,2788,Dr. Sameer Raval,Ophthalmology,3,3.1,200
13939,2788,Dr. Ashok Raval,Gynaecology,4,3.7,350
13940,2788,Dr. Arjun Modi,General Medicine,4,3.1,200
13941,2789,Dr. Nikhil Thakkar,Pediatrics,2,3.7,200
13942,2789,Dr. Deepak Dave,Oncology,1,3.5,200
13943,2789,Dr. Rohan Prajapati,General Medicine,23,4.5,1500
13944,2789,Dr. Anjali More,Oncology,1,3.8,200
13945,2789,Dr. Madhuri Parikh,Neurology,7,4,550
13946,2790,Dr. Deepak Raval,Dermatology,4,3.7,450
13947,2790,Dr. Manish Nair,Gynaecology,1,3.8,300
13948,2790,Dr. Neha Gandhi,Pediatrics,39,4.6,2750
13949,2790,Dr. Neha Kothari,ENT,2,3.7,350
13950,2790,Dr. Arjun Iyer,Gastroenterology,1,3.2,200
13951,2791,Dr. Sameer Swamy,Cardiology,5,3.7,350
13952,2791,Dr. Divya Amin,Neurology,7,3.8,550
13953,2791,Dr. Pallavi Rao,Gynaecology,1,3,200
13954,2791,Dr. Madhuri Swamy,ENT,9,4.1,650
13955,2791,Dr. Sunil Tripathi,Pediatrics,5,3.7,400
13956,2792,Dr. Richa Parikh,Orthopedics,30,4.5,1750
13957,2792,Dr. Gaurav Trivedi,Pediatrics,2,3.8,250
13958,2792,Dr. Usha Joshi,Neurology,8,4.4,700
13959,2792,Dr. Rahul Rao,General Medicine,4,3.1,200
13960,2792,Dr. Anil Verma,Ophthalmology,8,3.5,500
13961,2793,Dr. Rajesh Bhatt,Gynaecology,1,3.3,200
13962,2793,Dr. Sonal Parikh,Cardiology,5,3.5,300
13963,2793,Dr. Ranjana Vora,Ophthalmology,19,4.2,1300
13964,2793,Dr. Madhuri Joshi,Neurology,2,3.7,250
13965,2793,Dr. Tarun Amin,Gynaecology,7,3.6,500
13966,2794,Dr. Nitin Rao,General Medicine,7,3.7,350
13967,2794,Dr. Swati Amin,Gastroenterology,29,4.9,1400
13968,2794,Dr. Nidhi Naidu,Gastroenterology,11,4.5,550
13969,2794,Dr. Amit Sharma,Gastroenterology,8,4.3,450
13970,2794,Dr. Sneha Kumar,Cardiology,3,3.4,200
13971,2795,Dr. Archana Reddy,Gastroenterology,11,4.2,800
13972,2795,Dr. Sonal Kapadia,Ophthalmology,12,4.7,1000
13973,2795,Dr. Rakesh Swamy,Orthopedics,15,4.7,1150
13974,2795,Dr. Neha Dave,Neurology,2,3.3,200
13975,2795,Dr. Neha Jadhav,ENT,29,5,1800
13976,2796,Dr. Tarun Mehta,General Medicine,36,4.7,1550
13977,2796,Dr. Vidya Trivedi,Pediatrics,13,4.1,650
13978,2796,Dr. Rohan Tripathi,Oncology,8,4.4,500
13979,2796,Dr. Gaurav Raval,Dermatology,3,3.9,250
13980,2796,Dr. Sneha Dubey,Orthopedics,11,4.6,600
13981,2797,Dr. Gaurav Rao,Cardiology,28,4.6,1700
13982,2797,Dr. Swati Ranade,Cardiology,25,5,1600
13983,2797,Dr. Nitin Krishnan,Gastroenterology,13,4.3,900
13984,2797,Dr. Harsh Murthy,Cardiology,11,4.3,800
13985,2797,Dr. Priya Gupta,Orthopedics,10,4.1,700
13986,2798,Dr. Rajesh Rao,Orthopedics,6,4.3,400
13987,2798,Dr. Archana Singh,Urology,25,4.9,1150
13988,2798,Dr. Archana Tripathi,Pulmonology,2,4,200
13989,2798,Dr. Shilpa Naidu,ENT,7,4.1,350
13990,2798,Dr. Siddharth Jadhav,Orthopedics,9,4,450
13991,2799,Dr. Deepak Jadhav,Urology,6,4.1,300
13992,2799,Dr. Anjali Menon,Nephrology,12,4.3,500
13993,2799,Dr. Nitin Goud,Orthopedics,4,3.8,250
13994,2799,Dr. Sanjay Krishnan,Ophthalmology,32,5,1550
13995,2799,Dr. Ashok Kulkarni,Neurology,6,4.4,450
13996,2800,Dr. Sanjay Singh,General Medicine,9,4.5,450
13997,2800,Dr. Madhuri Panchal,Gastroenterology,8,4.3,450
13998,2800,Dr. Meera Naidu,Pulmonology,4,3.8,300
13999,2800,Dr. Amit Nair,Dermatology,8,4.3,450
14000,2800,Dr. Aarti Singh,General Medicine,5,4.2,350
14001,2801,Dr. Nikhil Joshi,Oncology,1,3.9,200
14002,2801,Dr. Usha Menon,Neurology,2,3.8,200
14003,2801,Dr. Nitin Singh,Pediatrics,14,4.2,700
14004,2801,Dr. Ritu Menon,Dermatology,2,3.9,200
14005,2801,Dr. Ranjana Mishra,Gynaecology,10,4.1,450
14006,2802,Dr. Archana Patel,General Medicine,17,4.2,850
14007,2802,Dr. Suresh Raval,Gynaecology,5,4.1,350
14008,2802,Dr. Rahul Naidu,Gynaecology,35,4.8,1400
14009,2802,Dr. Ranjana Gupta,Gynaecology,3,4,250
14010,2802,Dr. Anil Tripathi,ENT,1,3.4,200
14011,2803,Dr. Vikram Thakkar,Oncology,16,4.2,1000
14012,2803,Dr. Kavita Choudhary,Cardiology,11,4.8,1000
14013,2803,Dr. Tarun Sharma,Psychiatry,15,4.5,950
14014,2803,Dr. Arjun Iyer,Pediatrics,5,4.1,450
14015,2803,Dr. Arjun Thakur,General Medicine,19,4.7,1300
14016,2804,Dr. Rakesh Swamy,Orthopedics,11,4.6,700
14017,2804,Dr. Rahul Rao,Gastroenterology,13,4.1,600
14018,2804,Dr. Usha Ranade,Nephrology,1,3,200
14019,2804,Dr. Deepak Menon,Oncology,33,4.2,1350
14020,2804,Dr. Pallavi Venkat,Gastroenterology,4,3.9,250
14021,2805,Dr. Anil Kapadia,Pediatrics,4,3.9,250
14022,2805,Dr. Ashok Tripathi,General Medicine,5,4,350
14023,2805,Dr. Nitin Dubey,Gastroenterology,37,4.3,1350
14024,2805,Dr. Sonal Prajapati,Ophthalmology,31,4.3,1250
14025,2805,Dr. Harsh Iyer,Ophthalmology,8,3.6,300
14026,2806,Dr. Pallavi Murthy,Psychiatry,6,4.4,550
14027,2806,Dr. Mohit Naik,Psychiatry,6,3.9,450
14028,2806,Dr. Swati Singh,Orthopedics,4,3.8,350
14029,2806,Dr. Foram Patil,Pediatrics,15,4.7,1000
14030,2806,Dr. Priya Kulkarni,ENT,5,3.9,400
14031,2807,Dr. Sneha Barve,Dermatology,11,4.1,850
14032,2807,Dr. Rahul Yadav,Psychiatry,15,4.3,1000
14033,2807,Dr. Karthik Patel,Oncology,18,4,1050
14034,2807,Dr. Rajesh Ranade,ENT,9,4.4,650
14035,2807,Dr. Nikhil Desai,Orthopedics,7,4.1,550
14036,2808,Dr. Rajesh Raval,Cardiology,9,4.1,400
14037,2808,Dr. Mohit Shinde,Neurology,1,3.9,200
14038,2808,Dr. Richa Shinde,General Medicine,2,3.9,200
14039,2808,Dr. Karthik Shukla,General Medicine,14,4.1,600
14040,2808,Dr. Foram Kumar,Cardiology,3,3.2,200
14041,2809,Dr. Sunita Swamy,Orthopedics,3,3.3,200
14042,2809,Dr. Sonal Jadhav,Orthopedics,34,5,1650
14043,2809,Dr. Richa Prajapati,Orthopedics,2,3.5,200
14044,2809,Dr. Shilpa Barve,Oncology,11,4.7,600
14045,2809,Dr. Siddharth Majumdar,Orthopedics,13,4.3,600
14046,2810,Dr. Kavita Shinde,Ophthalmology,13,4,550
14047,2810,Dr. Rahul Phadke,Cardiology,21,4.3,1000
14048,2810,Dr. Swati Mehta,Urology,16,4.5,800
14049,2810,Dr. Sneha Rao,Nephrology,2,3.4,200
14050,2810,Dr. Tarun Modi,Urology,2,3.7,200
14051,2811,Dr. Ritu Gandhi,Oncology,18,4.8,1700
14052,2811,Dr. Suresh Naidu,ENT,6,4,700
14053,2811,Dr. Sameer Reddy,Dermatology,6,4.2,700
14054,2811,Dr. Gaurav Deshpande,Cardiology,13,4.1,1200
14055,2811,Dr. Amit Amin,Neurology,17,4.6,1750
14056,2812,Dr. Rakesh Raval,Nephrology,21,4.6,1000
14057,2812,Dr. Aarti Pandey,Pediatrics,3,4,250
14058,2812,Dr. Priya Joshi,Neurology,14,4.7,750
14059,2812,Dr. Priya Raval,Orthopedics,40,4.7,1600
14060,2812,Dr. Mohit Ranade,Gynaecology,6,3.5,250
14061,2813,Dr. Mansi Deshpande,Cardiology,1,3.1,200
14062,2813,Dr. Kavita Kumar,Neurology,7,4.3,500
14063,2813,Dr. Richa Soni,Cardiology,9,3.8,400
14064,2813,Dr. Foram Reddy,Neurology,17,4,750
14065,2813,Dr. Swati Kulkarni,Neurology,11,4.6,550
14066,2814,Dr. Archana Patel,Cardiology,4,3.7,250
14067,2814,Dr. Foram Modi,Cardiology,2,3.8,200
14068,2814,Dr. Rahul Naidu,Neurology,2,3.9,200
14069,2814,Dr. Sunita Joshi,General Medicine,9,4.4,550
14070,2814,Dr. Sunita Shukla,Neurology,4,3.9,250
14071,2815,Dr. Sonal Bhatt,Pulmonology,9,4.3,450
14072,2815,Dr. Madhuri Murthy,Pulmonology,3,3.2,200
14073,2815,Dr. Tarun Pandya,Gynaecology,7,4,350
14074,2815,Dr. Ashok Parikh,Psychiatry,4,4,250
14075,2815,Dr. Rohan Reddy,Orthopedics,13,4.2,550
14076,2816,Dr. Pallavi Dave,ENT,4,3.9,400
14077,2816,Dr. Karthik Vora,Orthopedics,6,3.9,500
14078,2816,Dr. Richa Swamy,Cardiology,13,4.7,900
14079,2816,Dr. Mansi Mishra,Orthopedics,7,4.5,650
14080,2816,Dr. Aditya Nair,Oncology,5,4,450
14081,2817,Dr. Deepak Soni,Urology,8,4.2,400
14082,2817,Dr. Arjun Yadav,Nephrology,8,3.7,350
14083,2817,Dr. Tarun Raval,Nephrology,8,4.4,450
14084,2817,Dr. Priya Swamy,Psychiatry,11,4.1,500
14085,2817,Dr. Richa Pandya,Ophthalmology,23,4.5,1050
14086,2818,Dr. Arjun Goud,Cardiology,7,3.8,500
14087,2818,Dr. Amit Shinde,Gynaecology,35,4.8,2050
14088,2818,Dr. Pooja Kumar,Pediatrics,18,4.4,1150
14089,2818,Dr. Rajesh Naidu,ENT,8,4.4,600
14090,2818,Dr. Rahul Majumdar,Gynaecology,1,3.5,200
14091,2819,Dr. Kavita Majumdar,Ophthalmology,19,4.8,1050
14092,2819,Dr. Siddharth Parikh,Dermatology,10,4.1,450
14093,2819,Dr. Neha Naik,Ophthalmology,6,4.3,400
14094,2819,Dr. Nitin Pawar,General Medicine,9,4.2,500
14095,2819,Dr. Rahul Mishra,Pediatrics,1,3.9,200
14096,2820,Dr. Tarun Naik,Pediatrics,19,4.2,750
14097,2820,Dr. Foram Dave,Gynaecology,9,4.1,500
14098,2820,Dr. Richa Iyer,Urology,5,4.1,300
14099,2820,Dr. Kavita Deshpande,ENT,38,4.7,1600
14100,2820,Dr. Sunil Pandya,Orthopedics,7,3.7,350
14101,2821,Dr. Swati Pandey,Ophthalmology,40,4.2,1350
14102,2821,Dr. Sunil Soni,ENT,8,3.5,350
14103,2821,Dr. Sunil Gandhi,Cardiology,12,4.1,500
14104,2821,Dr. Sunil Patel,Gastroenterology,5,3.5,250
14105,2821,Dr. Kavita Amin,Orthopedics,3,3,200
14106,2822,Dr. Priya Singh,Neurology,7,3.5,250
14107,2822,Dr. Harsh Menon,Urology,15,4.8,750
14108,2822,Dr. Anjali Nair,Oncology,4,3.3,200
14109,2822,Dr. Priya Soni,Oncology,1,3.7,200
14110,2822,Dr. Harsh More,Oncology,16,4.8,850
14111,2823,Dr. Shilpa Trivedi,Oncology,2,3.6,200
14112,2823,Dr. Karthik Venkat,Ophthalmology,16,4.1,800
14113,2823,Dr. Manish Phadke,Cardiology,27,4.9,1050
14114,2823,Dr. Pankaj Thakur,Psychiatry,5,4.4,400
14115,2823,Dr. Rohan Naik,Pulmonology,17,4.6,850
14116,2824,Dr. Sameer Amin,Neurology,15,4.7,700
14117,2824,Dr. Tarun Thakkar,Neurology,17,4.6,850
14118,2824,Dr. Mohit Thakkar,Orthopedics,15,4.5,750
14119,2824,Dr. Meera Goud,Oncology,23,4.3,1100
14120,2824,Dr. Arjun Dave,Pulmonology,2,3.7,200
